4601,2019-03-11,3,0,1,3,2,0,1,0,0,0
4602,2019-03-11,5,0,1,3,2,0,1,0,0,0
4603,2019-03-11,10,0,1,3,2,0,1,0,0,0
4604,2019-03-11,20,0,1,3,2,0,1,0,0,0
4605,2019-03-11,50,0,1,3,2,0,1,0,0,0
4606,2019-03-11,115,0,1,3,2,0,1,0,0,0
4607,2019-03-11,3,0,2,3,2,0,1,0,0,0
4608,2019-03-11,5,0,2,3,2,0,1,0,0,0
4609,2019-03-11,10,0,2,3,2,0,1,0,0,0
4610,2019-03-11,20,0,2,3,2,0,1,0,0,0
4611,2019-03-11,50,0,2,3,2,0,1,0,0,0
4612,2019-03-11,115,0,2,3,2,0,1,0,0,0
4613,2019-03-11,3,0,3,3,2,0,1,0,0,0
4614,2019-03-11,5,0,3,3,2,0,1,0,0,0
4615,2019-03-11,10,0,3,3,2,0,1,0,0,0
4616,2019-03-11,20,0,3,3,2,0,1,0,0,0
4617,2019-03-11,50,0,3,3,2,0,1,0,0,0
4618,2019-03-11,115,0,3,3,2,0,1,0,0,0
4619,2019-03-11,3,0,4,3,2,0,1,0,0,0
4620,2019-03-11,5,0,4,3,2,0,1,0,0,0
4621,2019-03-11,10,0,4,3,2,0,1,0,0,0
4622,2019-03-11,20,0,4,3,2,0,1,0,0,0
4623,2019-03-11,50,0,4,3,2,0,1,0,0,0
4624,2019-03-11,115,0,4,3,2,0,1,0,0,0
4625,2019-03-11,3,0,5,3,2,0,1,0,0,0
4626,2019-03-11,5,0,5,3,2,0,1,0,0,0
4627,2019-03-11,10,0,5,3,2,0,1,0,0,0
4628,2019-03-11,20,0,5,3,2,0,1,0,0,0
4629,2019-03-11,50,0,5,3,2,0,1,0,0,0
4630,2019-03-11,115,0,5,3,2,0,1,0,0,0
4631,2019-03-11,3,0,6,3,2,0,1,0,0,0
4632,2019-03-11,5,0,6,3,2,0,1,0,0,0
4633,2019-03-11,10,0,6,3,2,0,1,0,0,0
4634,2019-03-11,20,0,6,3,2,0,1,0,0,0
4635,2019-03-11,50,0,6,3,2,0,1,0,0,0
4636,2019-03-11,115,0,6,3,2,0,1,0,0,0
4640,2019-03-18,3,0,1,1,2,1,1,0,1,0
4641,2019-03-18,5,0,1,1,2,1,1,0,1,0
4642,2019-03-18,10,0,1,1,2,1,1,0,1,0
4643,2019-03-18,20,0,1,1,2,1,1,0,1,0
4644,2019-03-18,50,0,1,1,2,1,1,0,1,0
4645,2019-03-18,115,0,1,1,2,1,1,0,1,0
4646,2019-03-18,3,0,2,1,2,1,1,0,1,0
4647,2019-03-18,5,0,2,1,2,1,1,0,1,0
4648,2019-03-18,10,0,2,1,2,1,1,0,1,0
4649,2019-03-18,20,0,2,1,2,1,1,0,1,0
4650,2019-03-18,50,0,2,1,2,1,1,0,1,0
4651,2019-03-18,115,0,2,1,2,1,1,0,1,0
4652,2019-03-18,3,0,3,1,2,1,1,0,1,0
4653,2019-03-18,5,0,3,1,2,1,1,0,1,0
4654,2019-03-18,10,0,3,1,2,1,1,0,1,0
4655,2019-03-18,20,0,3,1,2,1,1,0,1,0
4656,2019-03-18,50,0,3,1,2,1,1,0,1,0
4657,2019-03-18,115,0,3,1,2,1,1,0,1,0
4658,2019-03-18,3,0,4,1,2,1,1,0,1,0
4659,2019-03-18,5,0,4,1,2,1,1,0,1,0
4660,2019-03-18,10,0,4,1,2,1,1,0,1,0
4661,2019-03-18,20,0,4,1,2,1,1,0,1,0
4662,2019-03-18,50,0,4,1,2,1,1,0,1,0
4663,2019-03-18,115,0,4,1,2,1,1,0,1,0
4664,2019-03-18,3,0,5,1,2,1,1,0,1,0
4665,2019-03-18,5,0,5,1,2,1,1,0,1,0
4666,2019-03-18,10,0,5,1,2,1,1,0,1,0
4667,2019-03-18,20,0,5,1,2,1,1,0,1,0
4668,2019-03-18,50,0,5,1,2,1,1,0,1,0
4669,2019-03-18,115,0,5,1,2,1,1,0,1,0
4670,2019-03-18,3,0,6,1,2,1,1,0,1,0
4671,2019-03-18,5,0,6,1,2,1,1,0,1,0
4672,2019-03-18,10,0,6,1,2,1,1,0,1,0
4673,2019-03-18,20,0,6,1,2,1,1,0,1,0
4674,2019-03-18,50,0,6,1,2,1,1,0,1,0
4675,2019-03-18,115,0,6,1,2,1,1,0,1,0
4676,2019-03-25,3,275,1,1,3,1,1,0,0,0
4677,2019-03-25,5,275,1,1,3,1,1,0,0,0
4678,2019-03-25,10,275,1,1,3,1,1,0,0,0
4679,2019-03-25,20,275,1,1,3,1,1,0,0,0
4680,2019-03-25,50,275,1,1,3,1,1,0,0,0
4681,2019-03-25,115,275,1,1,3,1,1,0,0,0
4682,2019-03-25,3,275,2,1,3,1,1,0,0,0
4683,2019-03-25,5,275,2,1,3,1,1,0,0,0
4684,2019-03-25,10,275,2,1,3,1,1,0,0,0
4685,2019-03-25,20,275,2,1,3,1,1,0,0,0
4686,2019-03-25,50,275,2,1,3,1,1,0,0,0
4687,2019-03-25,115,275,2,1,3,1,1,0,0,0
4688,2019-03-25,3,275,3,1,3,1,1,0,0,0
4689,2019-03-25,5,275,3,1,3,1,1,0,0,0
4690,2019-03-25,10,275,3,1,3,1,1,0,0,0
4691,2019-03-25,20,275,3,1,3,1,1,0,0,0
4692,2019-03-25,50,275,3,1,3,1,1,0,0,0
4693,2019-03-25,115,275,3,1,3,1,1,0,0,0
4694,2019-03-25,3,275,4,1,3,1,1,0,0,0
4695,2019-03-25,5,275,4,1,3,1,1,0,0,0
4696,2019-03-25,10,275,4,1,3,1,1,0,0,0
4697,2019-03-25,20,275,4,1,3,1,1,0,0,0
4698,2019-03-25,50,275,4,1,3,1,1,0,0,0
4699,2019-03-25,115,275,4,1,3,1,1,0,0,0
4700,2019-03-25,3,275,5,1,3,1,1,0,0,0
4701,2019-03-25,5,275,5,1,3,1,1,0,0,0
4702,2019-03-25,10,275,5,1,3,1,1,0,0,0
4703,2019-03-25,20,275,5,1,3,1,1,0,0,0
4704,2019-03-25,50,275,5,1,3,1,1,0,0,0
4705,2019-03-25,115,275,5,1,3,1,1,0,0,0
4706,2019-03-25,3,275,6,1,3,1,1,0,0,0
4707,2019-03-25,5,275,6,1,3,1,1,0,0,0
4708,2019-03-25,10,275,6,1,3,1,1,0,0,0
4709,2019-03-25,20,275,6,1,3,1,1,0,0,0
4710,2019-03-25,50,275,6,1,3,1,1,0,0,0
4711,2019-03-25,115,275,6,1,3,1,1,0,0,0
4712,2019-04-01,3,0,1,3,2,0,1,0,0,0
4713,2019-04-01,5,0,1,3,2,0,1,0,0,0
4714,2019-04-01,10,0,1,3,2,0,1,0,0,0
4715,2019-04-01,20,0,1,3,2,0,1,0,0,0
4716,2019-04-01,50,0,1,3,2,0,1,0,0,0
4717,2019-04-01,115,0,1,3,2,0,1,0,0,0
4718,2019-04-01,3,0,2,3,2,0,1,0,0,0
4719,2019-04-01,5,0,2,3,2,0,1,0,0,0
4720,2019-04-01,10,0,2,3,2,0,1,0,0,0
4721,2019-04-01,20,0,2,3,2,0,1,0,0,0
4722,2019-04-01,50,0,2,3,2,0,1,0,0,0
4723,2019-04-01,115,0,2,3,2,0,1,0,0,0
4724,2019-04-01,3,0,3,3,2,0,1,0,0,0
4725,2019-04-01,5,0,3,3,2,0,1,0,0,0
4726,2019-04-01,10,0,3,3,2,0,1,0,0,0
4727,2019-04-01,20,0,3,3,2,0,1,0,0,0
4728,2019-04-01,50,0,3,3,2,0,1,0,0,0
4729,2019-04-01,115,0,3,3,2,0,1,0,0,0
4730,2019-04-01,3,0,4,3,2,0,1,0,0,0
4731,2019-04-01,5,0,4,3,2,0,1,0,0,0
4732,2019-04-01,10,0,4,3,2,0,1,0,0,0
4733,2019-04-01,20,0,4,3,2,0,1,0,0,0
4734,2019-04-01,50,0,4,3,2,0,1,0,0,0
4735,2019-04-01,115,0,4,3,2,0,1,0,0,0
4736,2019-04-01,3,0,5,3,2,0,1,0,0,0
4737,2019-04-01,5,0,5,3,2,0,1,0,0,0
4738,2019-04-01,10,0,5,3,2,0,1,0,0,0
4739,2019-04-01,20,0,5,3,2,0,1,0,0,0
4740,2019-04-01,50,0,5,3,2,0,1,0,0,0
4741,2019-04-01,115,0,5,3,2,0,1,0,0,0
4742,2019-04-01,3,0,6,3,2,0,1,0,0,0
4743,2019-04-01,5,0,6,3,2,0,1,0,0,0
4744,2019-04-01,10,0,6,3,2,0,1,0,0,0
4745,2019-04-01,20,0,6,3,2,0,1,0,0,0
4746,2019-04-01,50,0,6,3,2,0,1,0,0,0
4747,2019-04-01,115,0,6,3,2,0,1,0,0,0
4748,2019-04-08,3,0,1,2,2,1,1,0,0,0
4749,2019-04-08,5,0,1,2,2,1,1,0,0,0
4750,2019-04-08,10,0,1,2,2,1,1,0,0,0
4751,2019-04-08,20,0,1,2,2,1,1,0,0,0
4752,2019-04-08,50,0,1,2,2,1,1,0,0,0
4753,2019-04-08,115,0,1,2,2,1,1,0,0,0
4754,2019-04-08,3,0,2,2,2,1,1,0,0,0
4755,2019-04-08,5,0,2,2,2,1,1,0,0,0
4756,2019-04-08,10,0,2,2,2,1,1,0,0,0
4757,2019-04-08,20,0,2,2,2,1,1,0,0,0
4758,2019-04-08,50,0,2,2,2,1,1,0,0,0
4759,2019-04-08,115,0,2,2,2,1,1,0,0,0
4760,2019-04-08,3,0,3,2,2,1,1,0,0,0
4761,2019-04-08,5,0,3,2,2,1,1,0,0,0
4762,2019-04-08,10,0,3,2,2,1,1,0,0,0
4763,2019-04-08,20,0,3,2,2,1,1,0,0,0
4764,2019-04-08,50,0,3,2,2,1,1,0,0,0
4765,2019-04-08,115,0,3,2,2,1,1,0,0,0
4766,2019-04-08,3,0,4,2,2,1,1,0,0,0
4767,2019-04-08,5,0,4,2,2,1,1,0,0,0
4768,2019-04-08,10,0,4,2,2,1,1,0,0,0
4769,2019-04-08,20,0,4,2,2,1,1,0,0,0
4770,2019-04-08,50,0,4,2,2,1,1,0,0,0
4771,2019-04-08,115,0,4,2,2,1,1,0,0,0
4772,2019-04-08,3,0,5,2,2,1,1,0,0,0
4773,2019-04-08,5,0,5,2,2,1,1,0,0,0
4774,2019-04-08,10,0,5,2,2,1,1,0,0,0
4775,2019-04-08,20,0,5,2,2,1,1,0,0,0
4776,2019-04-08,50,0,5,2,2,1,1,0,0,0
4777,2019-04-08,115,0,5,2,2,1,1,0,0,0
4778,2019-04-08,3,0,6,2,2,1,1,0,0,0
4779,2019-04-08,5,0,6,2,2,1,1,0,0,0
4780,2019-04-08,10,0,6,2,2,1,1,0,0,0
4781,2019-04-08,20,0,6,2,2,1,1,0,0,0
4782,2019-04-08,50,0,6,2,2,1,1,0,0,0
4783,2019-04-08,115,0,6,2,2,1,1,0,0,0
4784,2019-04-08,10,0,1,0,0,0,0,0,0,0
4821,2019-04-15,3,0,1,3,2,0,1,0,0,0
4822,2019-04-15,5,0,1,3,2,0,1,0,0,0
4823,2019-04-15,10,0,1,3,2,0,1,0,0,0
4824,2019-04-15,20,0,1,3,2,0,1,0,0,0
4825,2019-04-15,50,0,1,3,2,0,1,0,0,0
4826,2019-04-15,115,0,1,3,2,0,1,0,0,0
4827,2019-04-15,3,0,2,3,2,0,1,0,0,0
4828,2019-04-15,5,0,2,3,2,0,1,0,0,0
4829,2019-04-15,10,0,2,3,2,0,1,0,0,0
4830,2019-04-15,20,0,2,3,2,0,1,0,0,0
4831,2019-04-15,50,0,2,3,2,0,1,0,0,0
4832,2019-04-15,115,0,2,3,2,0,1,0,0,0
4833,2019-04-15,3,0,3,3,2,0,1,0,0,0
4834,2019-04-15,5,0,3,3,2,0,1,0,0,0
4835,2019-04-15,10,0,3,3,2,0,1,0,0,0
4836,2019-04-15,20,0,3,3,2,0,1,0,0,0
4837,2019-04-15,50,0,3,3,2,0,1,0,0,0
4838,2019-04-15,115,0,3,3,2,0,1,0,0,0
4839,2019-04-15,3,0,4,3,2,0,1,0,0,0
4840,2019-04-15,5,0,4,3,2,0,1,0,0,0
4841,2019-04-15,10,0,4,3,2,0,1,0,0,0
4842,2019-04-15,20,0,4,3,2,0,1,0,0,0
4843,2019-04-15,50,0,4,3,2,0,1,0,0,0
4844,2019-04-15,115,0,4,3,2,0,1,0,0,0
4845,2019-04-15,3,0,5,3,2,0,1,0,0,0
4846,2019-04-15,5,0,5,3,2,0,1,0,0,0
4847,2019-04-15,10,0,5,3,2,0,1,0,0,0
4848,2019-04-15,20,0,5,3,2,0,1,0,0,0
4849,2019-04-15,50,0,5,3,2,0,1,0,0,0
4850,2019-04-15,115,0,5,3,2,0,1,0,0,0
4851,2019-04-15,3,0,6,3,2,0,1,0,0,0
4852,2019-04-15,5,0,6,3,2,0,1,0,0,0
4853,2019-04-15,10,0,6,3,2,0,1,0,0,0
4854,2019-04-15,20,0,6,3,2,0,1,0,0,0
4855,2019-04-15,50,0,6,3,2,0,1,0,0,0
4856,2019-04-15,115,0,6,3,2,0,1,0,0,0
4859,2019-04-22,3,287,1,1,3,1,1,0,0,0
4860,2019-04-22,5,287,1,1,3,1,1,0,0,0
4861,2019-04-22,10,287,1,1,3,1,1,0,0,0
4862,2019-04-22,20,287,1,1,3,1,1,0,0,0
4863,2019-04-22,50,287,1,1,3,1,1,0,0,0
4864,2019-04-22,115,287,1,1,3,1,1,0,0,0
4865,2019-04-22,3,287,2,1,3,1,1,0,0,0
4866,2019-04-22,5,287,2,1,3,1,1,0,0,0
4867,2019-04-22,10,287,2,1,3,1,1,0,0,0
4868,2019-04-22,20,287,2,1,3,1,1,0,0,0
4869,2019-04-22,50,287,2,1,3,1,1,0,0,0
4870,2019-04-22,115,287,2,1,3,1,1,0,0,0
4871,2019-04-22,3,287,3,1,3,1,1,0,0,0
4872,2019-04-22,5,287,3,1,3,1,1,0,0,0
4873,2019-04-22,10,287,3,1,3,1,1,0,0,0
4874,2019-04-22,20,287,3,1,3,1,1,0,0,0
4875,2019-04-22,50,287,3,1,3,1,1,0,0,0
4876,2019-04-22,115,287,3,1,3,1,1,0,0,0
4877,2019-04-22,3,287,4,1,3,1,1,0,0,0
4878,2019-04-22,5,287,4,1,3,1,1,0,0,0
4879,2019-04-22,10,287,4,1,3,1,1,0,0,0
4880,2019-04-22,20,287,4,1,3,1,1,0,0,0
4881,2019-04-22,50,287,4,1,3,1,1,0,0,0
4882,2019-04-22,115,287,4,1,3,1,1,0,0,0
4883,2019-04-22,3,287,5,1,3,1,1,0,0,0
4884,2019-04-22,5,287,5,1,3,1,1,0,0,0
4885,2019-04-22,10,287,5,1,3,1,1,0,0,0
4886,2019-04-22,20,287,5,1,3,1,1,0,0,0
4887,2019-04-22,50,287,5,1,3,1,1,0,0,0
4888,2019-04-22,115,287,5,1,3,1,1,0,0,0
4889,2019-04-22,3,287,6,1,3,1,1,0,0,0
4890,2019-04-22,5,287,6,1,3,1,1,0,0,0
4891,2019-04-22,10,287,6,1,3,1,1,0,0,0
4892,2019-04-22,20,287,6,1,3,1,1,0,0,0
4893,2019-04-22,50,287,6,1,3,1,1,0,0,0
4894,2019-04-22,115,287,6,1,3,1,1,0,0,0
4897,2019-04-29,3,0,1,2,2,0,0,0,0,0
4898,2019-04-29,3,0,1,0,2,2,0,0,0,0
4899,2019-04-29,3,0,1,1,2,1,0,0,0,0
4900,2019-04-29,5,0,1,2,2,0,0,0,0,0
4901,2019-04-29,5,0,1,0,2,2,0,0,0,0
4902,2019-04-29,5,0,1,1,2,1,0,0,0,0
4903,2019-04-29,10,0,1,2,2,0,0,0,0,0
4904,2019-04-29,10,0,1,0,2,2,0,0,0,0
4905,2019-04-29,10,0,1,1,2,1,0,0,0,0
4906,2019-04-29,20,0,1,2,2,0,0,0,0,0
4907,2019-04-29,20,0,1,0,2,2,0,0,0,0
4908,2019-04-29,20,0,1,1,2,1,0,0,0,0
4909,2019-04-29,50,0,1,2,2,0,0,0,0,0
4910,2019-04-29,50,0,1,0,2,2,0,0,0,0
4911,2019-04-29,50,0,1,1,2,1,0,0,0,0
4912,2019-04-29,115,0,1,2,2,0,0,0,0,0
4913,2019-04-29,115,0,1,0,2,2,0,0,0,0
4914,2019-04-29,115,0,1,1,2,1,0,0,0,0
4915,2019-04-29,3,0,2,2,2,0,0,0,0,0
4916,2019-04-29,3,0,2,0,2,2,0,0,0,0
4917,2019-04-29,3,0,2,1,2,1,0,0,0,0
4918,2019-04-29,5,0,2,2,2,0,0,0,0,0
4919,2019-04-29,5,0,2,0,2,2,0,0,0,0
4920,2019-04-29,5,0,2,1,2,1,0,0,0,0
4921,2019-04-29,10,0,2,2,2,0,0,0,0,0
4922,2019-04-29,10,0,2,0,2,2,0,0,0,0
4923,2019-04-29,10,0,2,1,2,1,0,0,0,0
4924,2019-04-29,20,0,2,2,2,0,0,0,0,0
4925,2019-04-29,20,0,2,0,2,2,0,0,0,0
4926,2019-04-29,20,0,2,1,2,1,0,0,0,0
4927,2019-04-29,50,0,2,2,2,0,0,0,0,0
4928,2019-04-29,50,0,2,0,2,2,0,0,0,0
4929,2019-04-29,50,0,2,1,2,1,0,0,0,0
4930,2019-04-29,115,0,2,2,2,0,0,0,0,0
4931,2019-04-29,115,0,2,0,2,2,0,0,0,0
4932,2019-04-29,115,0,2,1,2,1,0,0,0,0
4933,2019-04-29,3,0,3,2,2,0,0,0,0,0
4934,2019-04-29,3,0,3,0,2,2,0,0,0,0
4935,2019-04-29,3,0,3,1,2,1,0,0,0,0
4936,2019-04-29,5,0,3,2,2,0,0,0,0,0
4937,2019-04-29,5,0,3,0,2,2,0,0,0,0
4938,2019-04-29,5,0,3,1,2,1,0,0,0,0
4939,2019-04-29,10,0,3,2,2,0,0,0,0,0
4940,2019-04-29,10,0,3,0,2,2,0,0,0,0
4941,2019-04-29,10,0,3,1,2,1,0,0,0,0
4942,2019-04-29,20,0,3,2,2,0,0,0,0,0
4943,2019-04-29,20,0,3,0,2,2,0,0,0,0
4944,2019-04-29,20,0,3,1,2,1,0,0,0,0
4945,2019-04-29,50,0,3,2,2,0,0,0,0,0
4946,2019-04-29,50,0,3,0,2,2,0,0,0,0
4947,2019-04-29,50,0,3,1,2,1,0,0,0,0
4948,2019-04-29,115,0,3,2,2,0,0,0,0,0
4949,2019-04-29,115,0,3,0,2,2,0,0,0,0
4950,2019-04-29,115,0,3,1,2,1,0,0,0,0
4951,2019-04-29,3,0,4,2,2,0,0,0,0,0
4952,2019-04-29,3,0,4,0,2,2,0,0,0,0
4953,2019-04-29,3,0,4,1,2,1,0,0,0,0
4954,2019-04-29,5,0,4,2,2,0,0,0,0,0
4955,2019-04-29,5,0,4,0,2,2,0,0,0,0
4956,2019-04-29,5,0,4,1,2,1,0,0,0,0
4957,2019-04-29,10,0,4,2,2,0,0,0,0,0
4958,2019-04-29,10,0,4,0,2,2,0,0,0,0
4959,2019-04-29,10,0,4,1,2,1,0,0,0,0
4960,2019-04-29,20,0,4,2,2,0,0,0,0,0
4961,2019-04-29,20,0,4,0,2,2,0,0,0,0
4962,2019-04-29,20,0,4,1,2,1,0,0,0,0
4963,2019-04-29,50,0,4,2,2,0,0,0,0,0
4964,2019-04-29,50,0,4,0,2,2,0,0,0,0
4965,2019-04-29,50,0,4,1,2,1,0,0,0,0
4966,2019-04-29,115,0,4,2,2,0,0,0,0,0
4967,2019-04-29,115,0,4,0,2,2,0,0,0,0
4968,2019-04-29,115,0,4,1,2,1,0,0,0,0
4969,2019-04-29,3,0,5,2,2,0,0,0,0,0
4970,2019-04-29,3,0,5,0,2,2,0,0,0,0
4971,2019-04-29,3,0,5,1,2,1,0,0,0,0
4972,2019-04-29,5,0,5,2,2,0,0,0,0,0
4973,2019-04-29,5,0,5,0,2,2,0,0,0,0
4974,2019-04-29,5,0,5,1,2,1,0,0,0,0
4975,2019-04-29,10,0,5,2,2,0,0,0,0,0
4976,2019-04-29,10,0,5,0,2,2,0,0,0,0
4977,2019-04-29,10,0,5,1,2,1,0,0,0,0
4978,2019-04-29,20,0,5,2,2,0,0,0,0,0
4979,2019-04-29,20,0,5,0,2,2,0,0,0,0
4980,2019-04-29,20,0,5,1,2,1,0,0,0,0
4981,2019-04-29,50,0,5,2,2,0,0,0,0,0
4982,2019-04-29,50,0,5,0,2,2,0,0,0,0
4983,2019-04-29,50,0,5,1,2,1,0,0,0,0
4984,2019-04-29,115,0,5,2,2,0,0,0,0,0
4985,2019-04-29,115,0,5,0,2,2,0,0,0,0
4986,2019-04-29,115,0,5,1,2,1,0,0,0,0
4987,2019-04-29,3,0,6,2,2,0,0,0,0,0
4988,2019-04-29,3,0,6,0,2,2,0,0,0,0
4989,2019-04-29,3,0,6,1,2,1,0,0,0,0
4990,2019-04-29,5,0,6,2,2,0,0,0,0,0
4991,2019-04-29,5,0,6,0,2,2,0,0,0,0
4992,2019-04-29,5,0,6,1,2,1,0,0,0,0
4993,2019-04-29,10,0,6,2,2,0,0,0,0,0
4994,2019-04-29,10,0,6,0,2,2,0,0,0,0
4995,2019-04-29,10,0,6,1,2,1,0,0,0,0
4996,2019-04-29,20,0,6,2,2,0,0,0,0,0
4997,2019-04-29,20,0,6,0,2,2,0,0,0,0
4998,2019-04-29,20,0,6,1,2,1,0,0,0,0
4999,2019-04-29,50,0,6,2,2,0,0,0,0,0
5000,2019-04-29,50,0,6,0,2,2,0,0,0,0
5001,2019-04-29,50,0,6,1,2,1,0,0,0,0
5002,2019-04-29,115,0,6,2,2,0,0,0,0,0
